1626,tiresome,adj. 烦人的，无聊的；令人讨厌的
1627,market,n. 市场；行情；股票市场；市面；集市；销路；商店 v. 在市场上出售
1628,burst,v. 爆发，突发；爆炸 n. 爆发，突发；爆炸
1629,volcano,n. 火山
1630,brush,n. 刷子；画笔；毛笔；争吵；与某人有效冲突；灌木丛地带；矮树丛；狐狸尾巴 v. 刷；画；
1631,motherland,n. 祖国；母国
1632,ear,n. 耳朵；穗；听觉；倾听 vi. （美俚）听见；抽穗
1633,circuit,n. [电子] 电路，回路；巡回；一圈；环道 v. 环行
1634,in,prep. 按照（表示方式）；从事于；在…之内 adv. 进入；当选；（服装等）时髦；在屋里 adj. 在里面的；时髦的 n. 执政者；门路；知情者
1635,pin,n. 大头针，别针，针；栓；琐碎物 v. 钉住；压住；将……用针别住
1636,belong,v. 属于，应归入；居住；适宜；应被放置
1637,brotherhood,n. 兄弟关系；手足情谊；四海之内皆兄弟的信念
1638,music,n. 音乐，乐曲
1639,brother,n. 兄弟；同事；战友 int. 我的老兄！
1640,pleasant,adj. 令人愉快的，舒适的；讨人喜欢的，和蔼可亲的 n. (Pleasant)人名；(英)普莱曾特
1641,worried,adj. 担心的
1642,chicken,n. 鸡肉；小鸡；胆小鬼，懦夫 adj. 鸡肉的；胆怯的；幼小的
1643,argue,v. 争论，辩论；提出理由 n. (Argue)人名；(英、法)阿格
1644,dress,v. 给…穿衣 n. 连衣裙；女装
1645,convince,v. 说服；使确信，使信服
1646,reporter,n. 记者
1647,sky,n. 天空；顶点 v. 把…投向空中；把…挂得过高
1648,voluntary,adj. 自愿的；志愿的；自发的；故意的 n. 志愿者；自愿行动
1649,drug,n. 药；毒品；麻醉药；滞销货 v. 使服麻醉药；使服毒品；掺麻醉药于
1650,enquiry,n. [计] 询问，[贸易] 询盘
1651,dip,v. 浸，泡，蘸；舀取；把伸入 n. 下沉，下降；倾斜；浸渍，蘸湿
1652,cuisine,n. 烹饪，烹调法
1653,daughter,n. 女儿；[遗][农学] 子代 adj. 女儿的；子代的
1654,product,n. 产品；结果；[数] 乘积；作品
1655,mixture,n. 混合；混合物；混合剂
1656,name,n. 名称，名字；姓名；名誉 v. 命名，任命；指定；称呼；提名；叫出 adj. 姓名的；据以取名的
1657,litre,n. [计量] 公升（米制容量单位）
1658,typhoon,n. [气象] 台风
1659,helpful,adj. 有帮助的；有益的
1660,predict,v. 预报，预言；预知
1661,uncertain,adj. 无常的；含糊的；靠不住的；迟疑不决的
1662,noodle,n. 面条；笨蛋
1663,foolish,adj. 愚蠢的；傻的
1664,turn,v. 转动，使旋转；转弯；翻过来；兑换 n. 转弯；变化；(损害或有益于别人的)行为，举动，举止
1665,horrible,adj. 可怕的；极讨厌的
1666,cell,n. 细胞；电池；蜂房的巢室；单人小室 vi. 住在牢房或小室中
1667,dismiss,v. 解散；解雇；开除；让离开；不予理会、不予考虑
1668,boring,adj. 无聊的；令人厌烦的 n. 钻孔 v. 钻孔；使厌烦；挖空（bore的ing形式）
1669,obvious,adj. 明显的；显著的；平淡无奇的
1670,rainy,adj. 下雨的；多雨的 n. (Rainy)人名；(英)雷尼
1671,violence,n. 暴力；侵犯；激烈；歪曲
1672,antique,adj. 古老的，年代久远的；过时的，古董的；古风的，古式的 n. 古董，古玩；古风，古希腊和古罗马艺术风格 v. 觅购古玩
1673,experiment,v. 尝试；进行实验 n. 实验，试验；尝试
1674,field,n. 领域；牧场；旷野；战场；运动场 v. 担任场外队员 adj. 扫描场；田赛的；野生的
1675,handbag,n. 手提包
1676,include,v. 包含，包括
1677,ripe,adj. 熟的，成熟的；时机成熟的 vt. 搜查；调查 vi. 进行搜查 n. (Ripe)人名；(意、瑞典)里佩
1678,peasant,n. 农民；乡下人
1679,athletics,n. 竞技；体育运动；田径运动
1680,discover,v. 发现；发觉
1681,leak,n. 泄漏；漏洞，裂缝 v. 使渗漏，泄露
1682,rainfall,n. 降雨；降雨量
1683,tool,n. 工具，用具；器械，机床；手段 v. 使用工具；用机床装备工厂
1684,bite,v. 咬；刺痛 n. 咬；一口；咬伤；刺痛 abbr. 机内测试设备（Built-In Test Equipment）
1685,praise,n. 赞扬；称赞；荣耀；崇拜 v. 赞美，歌颂；表扬
1686,activity,n. 活动；行动；活跃
1687,carry,v. 拿，扛；携带；支持；搬运 n. 运载；[计] 进位；射程
1688,take,v. 拿，取；采取；接受（礼物等）；买，花费；耗费（时间等） n. 捕获量；看法；利益，盈益；（入场券的）售得金额
1689,dimension,n. 方面;[数] 维；尺寸；次元；容积 vt标出尺寸 adj. 规格的
1690,format,n. 格式；版式；开本 v. 使格式化；规定…的格式
1691,start,v. 开始；启动 n. 开始；起点
1692,week,n. 周，星期
1693,reject,v. 拒绝；排斥；抵制；丢弃 n. 被弃之物或人；次品
1694,artificial,adj. 人造的；仿造的；虚伪的；非原产地的；武断的
1695,welcome,adj. 受欢迎的 n. 欢迎 v. 欢迎 int. 欢迎
1696,earth,n. 地球；地表，陆地；土地，土壤；尘事，俗事；兽穴 v. 把（电线）[电] 接地；盖（土）；追赶入洞穴
1697,avenue,n. 大街；林荫大道；[比喻](达到某物的)途径，手段，方法，渠道
1698,strawberry,n. 草莓；草莓色
1699,translate,v. 翻译；转化；解释；转变为；调动
1700,sea,n. 海；海洋；许多；大量
1701,drill,n. 训练；钻孔机；钻子；播种机 v. 钻孔；训练
1702,page,n. 页；记录；大事件，时期；男侍者 v. 给…标页码
1703,stamp,n. 邮票；印记；标志；跺脚 v. 铭记；标出；盖章于…；贴邮票于…；用脚踩踏
1704,along,adv. 一起；向前；来到 prep. 沿着；顺着
1705,style,n. 风格；时尚；类型；字体 v. 设计；称呼；使合潮流
1706,garden,n. 花园；菜园 v. 栽培花木
1707,oppose,v. 反对；对抗，抗争
1708,nationality,n. 国籍，国家；民族；部落
1709,consultant,n. 顾问；咨询者；会诊医生
1710,load,n. 负载，负荷；工作量；装载量 v. [力] 加载；装载；装货
1711,behavious,n. 行为
1712,nylon,n. 尼龙，[纺] 聚酰胺纤维；尼龙袜
1713,statue,n. 雕像，塑像 vt. 以雕像装饰
1714,witness,n. 证人；目击者；证据 v. 目击；证明；为…作证
1715,difficult,adj. 困难的；不随和的；执拗的
1716,moral,adj. 道德的；精神上的；品性端正的 n. 道德；寓意
1717,evidence,n. 证据，证明；迹象；明显 v. 证明
1718,pour,n. 倾泻；流出；骤雨 v. 灌，注；倒；倾泻；倾吐
1719,map,v. 映射；计划；绘制地图；确定基因在染色体中的位置 n. 地图；示意图；染色体图
1720,blouse,n. 宽松的上衣；女装衬衫 vt. 使…宽松下垂 vi. 宽松下垂
1721,lab,n. 实验室，研究室
1722,hall,n. 过道，门厅，走廊；会堂；食堂；学生宿舍；大厅，前厅；娱乐中心，会所
1723,compromise,v. 妥协；危害 n. 妥协，和解；折衷
1724,motivation,n. 动机；积极性；推动
1725,unfit,adj. 不适宜的；不合格的；不健康的 v. 使不合格；使不相宜；使不胜任
1726,lonely,adj. 寂寞的；偏僻的 n. 孤独者
1727,gifted,adj. 有天赋的；有才华的 v. 给予（gift的过去分词）
1728,considerate,adj. 体贴的；体谅的；考虑周到的
1729,plot,n. 情节；图；阴谋 v. 密谋；绘图；划分；标绘
1730,carrot,n. 胡萝卜
1731,nothing,neg. 没什么；毫不 n. 无；零；不关紧要之事 adv. 毫不；决不 pron. 无事；无物 int. 什么也没有
1732,brochure,n. 手册，小册子
1733,weight,n. 重量，重力；负担；砝码；重要性 v. 加重量于，使变重
1734,hope,n. 希望；期望；信心 v. 希望；期望
1735,lorry,n. （英）卡车；[车辆] 货车；运料车
1736,noisily,adv. 吵闹地，喧闹地
1737,cloud,n. 云；阴云；云状物；一大群；黑斑 v. 使混乱；以云遮敝；使忧郁；玷污
1738,topic,n. 主题（等于theme）；题目；一般规则；总论
1739,hug,v. 拥抱；紧抱；抱有，坚持 n. 拥抱；紧抱；固执
1740,size,n. 大小；尺寸 adj. 一定尺寸的 v. 依大小排列
1741,ladder,n. 阶梯；途径；梯状物 v. 成名；发迹
1742,folk,n. 民族；人们；亲属（复数） adj. 民间的
1743,energetic,adj. 精力充沛的；积极的；有力的
1744,mop,v. 擦干；用拖把拖洗 n. 拖把；蓬松的头发；鬼脸
1745,assumption,n. 假定；设想；担任；采取
1746,flesh,n. 肉；肉体 v. 喂肉给…；使发胖
1747,marathon,n. 马拉松赛跑；耐力的考验 adj. 马拉松式的；有耐力的 vi. 参加马拉松赛跑
1748,remove,v. 移动，迁移；开除；调动 n. 移动；距离；搬家
1749,sun,n. 太阳 v. 使晒
1750,expect,v. 期望；指望；认为；预料
1751,ward,n. 病房；保卫；监视 v. 避开；保卫；守护
1752,comfortable,adj. 舒适的，舒服的 n. 盖被
1753,yesterday,n. 昨天；往昔 adv. 昨天
1754,feeling,n. 感觉，触觉；感情，情绪；同情 adj. 有感觉的；有同情心的；富于感情的 v. 感觉；认为（feel的现在分词）；触摸
1755,spaghetti,n. 意大利式细面条
1756,his,pron. 他的 n. (His)人名；(法)伊斯
1757,media,n. 媒体；媒质（medium的复数）；血管中层；浊塞音；中脉
1758,director,n. 主任，主管；导演；人事助理
1759,produce,v. 生产；引起；创作；生育，繁殖 n. 农产品，产品
1760,waist,n. 腰，腰部
1761,porter,n. 门房；服务员；行李搬运工；守门人
1762,nut,n. 螺母，螺帽；坚果；难对付的人，难解的问题 v. 采坚果
1763,westwards,adv. 向西 adj. 向西的
1764,offence,n. 犯罪；违反；过错；攻击
1765,vocabulary,n. 词汇；词表；词汇量
1766,aim,v. 目的在于；引导；把…对准 n. 目的；目标；对准
1767,receptionist,n. 接待员；传达员
1768,greengrocer,n. 蔬菜水果商；菜贩
1769,box,n. 箱，盒子；包厢；一拳 v. 拳击
1770,jaw,n. 颌；下巴；狭窄入口；唠叨 v. 教训；唠叨
1771,cinema,n. 电影；电影院；电影业，电影制作术
1772,weed,v. 除草；铲除 n. 杂草，野草；菸草
1773,merry,adj. 愉快的；微醉的；嬉戏作乐的 n. 甜樱桃
1774,accident,n. 事故；意外；[法] 意外事件；机遇
1775,suitable,adj. 适当的；相配的
1776,pilot,n. 飞行员；领航员 adj. 试点的 v. 驾驶；领航；试用
1777,friendship,n. 友谊；友爱；友善
1778,floor,n. 地板，地面；楼层；基底；议员席 v. 铺地板；打倒，击倒；（被困难）难倒
1779,magic,n. 巫术；魔法；戏法 adj. 不可思议的；有魔力的；魔术的
1780,unfold,v. 打开；呈现
1781,October,n. [天] 十月
1782,musician,n. 音乐家
1783,lounge,n. 休息室；闲逛；躺椅；（英）酒吧间 v. 闲逛；懒洋洋地躺卧；闲混
1784,strait,adj. 狭窄的；苦恼的 n. 海峡；困境
1785,suite,n. （一套）家具；套房；组曲；（一批）随员，随从
1786,lively,adj. 活泼的；生动的；真实的；生气勃勃的 n. (Lively)人名；(英)莱夫利
1787,cigarette,n. 香烟；纸烟
1788,hometown,n. 家乡；故乡
1789,shortly,adv. 立刻；简短地；唐突地
1790,arrow,n. 箭，箭头；箭状物；箭头记号 vt. 以箭头指示；箭一般地飞向
1791,May,n. 五月
1792,attach,v. 使依附；贴上；系上；使依恋
1793,fortnight,n. 两星期
1794,expose,v. 揭露，揭发；使曝光；显示
1795,pollute,v. 污染；玷污；败坏
1796,thank,v. 感谢 n. 感谢 int. 谢谢
1797,ski,n. 滑雪橇 v. 滑雪 adj. 滑雪（用）的
1798,sunshine,n. 阳光；愉快；晴天；快活
1799,project,v. 设计；计划；表达；投射 n. 工程；计划；事业
1800,southwest,n. 西南方 adj. 西南的 adv. 往西南；来自西南
1801,illegal,adj. [法] 非法的；违法的；违反规则的 n. 非法移民，非法劳工
1802,statistics,n. 统计；统计学；[统计] 统计资料
1803,level,n. 水平；标准；水平面 adj. 水平的；平坦的；同高的 v. 瞄准；拉平；变得平坦
1804,cosy,adj. 舒适的；惬意的 n. 保温罩
1805,tight,adj. 紧的；密封的；绷紧的；麻烦的；严厉的；没空的；吝啬的 adv. 紧紧地；彻底地 n. (Tight)人名；(英)泰特
1806,shadow,n. 阴影；影子；幽灵；庇护；隐蔽处 v. 遮蔽；使朦胧；尾随；预示 adj. 影子内阁的
1807,continent,n. 大陆，洲，陆地 adj. 自制的，克制的
1808,bacterium,n. [微] 细菌；杆菌属
1809,roundabout,adj. 迂回的，绕道的；圆滚滚的 n. 迂回路线；环状交叉路口
1810,connection,n. 连接；关系；人脉；连接件
1811,bottom,n. 底部；末端；臀部；尽头 adj. 底部的 v. 装底；测量深浅；查明真相
1812,printer,n. [计] 打印机；印刷工；印花工
1813,aboard,adv. 在飞机上；[船] 在船上；在火车上 prep. 在…上
1814,writing,n. 书写；作品；著作；[法] 笔迹 v. 书写（write的ing形式）
1815,bleed,v. 使出血；榨取
1816,spy,v. 侦察；发现；暗中监视 n. 间谍；密探
1817,soldier,n. 军人；[昆] 兵蚁；懒汉；一片烤面包 v. 当兵；磨洋工；坚持干；假称害病
1818,temperature,n. 温度；体温；气温；发烧
1819,both,adj. 两个的；两者的 adv. 并；又；两者皆 pron. 双方都；两者都 conj. 既…且… n. (Both)人名；(德、罗、捷、南非、匈)博特
1820,fresh,adj. 新鲜的；清新的；淡水的；无经验的 n. 开始；新生；泛滥 adv. 刚刚，才；最新地
1821,kingdom,n. 王国；界；领域
1822,boating,n. 划船 adj. 划船的 v. 划船（boat的ing形式）
1823,tendency,n. 倾向，趋势；癖好
1824,concert,n. 音乐会；一致；和谐 v. 使协调；协同安排 adj. 音乐会用的；在音乐会上演出的
1825,consume,v. 消耗，消费；使…著迷；挥霍
1826,six,num. 六，六个 n. 六，六个
1827,refresh,v. 更新；使……恢复；使……清新；消除……的疲劳
1828,broad,adj. 宽的，辽阔的；显著的；大概的 n. 宽阔部分 adv. 宽阔地
1829,camp,v. 露营；扎营 n. 露营
1830,gale,n. [气象] 大风，狂风；（突发的）一阵
1831,borrow,v. 借；借用；从其他语言中引入 n. (Borrow)人名；(英)博罗
1832,demand,v. 要求；需要；查询 n. [经] 需求；要求；需要
1833,knock,v. 敲；打；敲击 n. 敲；敲打；爆震声
1834,sour,adj. 酸的；发酵的；刺耳的；酸臭的；讨厌的 v. 发酵；变酸；厌烦 n. 酸味；苦事
1835,grandpa,n. 爷爷；外公
1836,zip,n. 拉链；活力，精力；尖啸声，撕裂声；一种程序压缩的档案文件格式 v. 拉开或拉上；以尖啸声行进
1837,rank,n. 排；等级；军衔；队列 adj. 讨厌的；恶臭的；繁茂的 v. 排列；把…分等
1838,butcher,v. 屠杀 n. 屠夫
1839,ready,adj. 准备好；现成的；迅速的；情愿的；快要…的 n. 现款；预备好的状态 adv. 迅速地；预先 v. 使准备好
1840,pig,n. 猪；猪肉 v. 生小猪；像猪一样过活
1841,trap,v. 诱捕；使…受限制；使…陷入困境 n. 陷阱；圈套；[建] 存水湾
1842,cancer,n. 癌症；恶性肿瘤
1843,vice,n. 恶习；缺点；[机] 老虎钳；卖淫 prep. 代替 vt. 钳住 adj. 副的；代替的
1844,harm,n. 伤害；损害 v. 伤害；危害；损害
1845,rare,adj. 稀有的；稀薄的；半熟的 adv. 非常；极其 vi. 用后腿站起；渴望
